MR-POMDP,SR-POMDP,Placebo
4480,1329.755943,5516
3778.909476,4380,4640
4319.623326,5539,6554
1648.790907,4815.343294,2116.258831
2451.387389,1365.908481,4082
4368,1743.20018,3204.169635
2741.073646,5175,808.8300562
1560.229747,6120,4209
4720.807214,4641.244617,5497
614.6674843,972.8286764,2594.127063
3595.785727,3317.102912,4163
4196.452909,3228.149222,5280
3028.807626,2715.829661,3084.00321
1644.083879,3119.320763,4340
2710.427174,773.6223065,5236
6448,1493.496661,4508
4752,2536.187133,833.1177488
705.8710537,4221,795.7649258
963.3112574,4050,3152.54777
2041.037214,2527.484374,2171.88073
844.067075,4593.552533,4686
4056,4416,4800
5382,3772.633829,2741.737734
5324,1714.571052,6188
1810.320133,2340.991599,3061.806018
1188.316232,4683,1639.115708
1241.673833,3176.248988,1571.903523
5016,984.9902654,5475
5198,2682.159203,6266
5267,2300.637733,5928
3637.570936,5232,5875
2133.854876,5221,4293
1944.273764,1540.756834,3056.710307
3977.679336,3859.330751,3576.477454
6630,3886.481867,2378.450792
6496,4202.077333,1286.155613
3090.02176,717.572241,4680
2631.217347,1249.36087,3060.97411
3199.987754,3652,818.434795
3993.827227,5250,5040
4520,6030,1162.734878
4760,1627.642473,1061.465772
3058.275317,2653.814372,3739.859357
1850.620612,3472.458049,3445.867276
3688.991347,985.7353644,626.8361264
4864.791992,1299.735344,3135.848367
5320,2147.85516,4230.081847
2287.689254,5790,4977
3983.781479,5954,1279.316917
6048,1585.330238,3086.841411
3956,3941.876716,5472
1475.03741,1849.412387,3580.074974
3738,1817.051902,4296
5019,2277.265157,4746
5928,6061,5448
4452,5162,6351
2935.583536,1083.72813,4420.355439
876.4960475,4481.918597,2931.278173
4305,553.0470689,895.8083354
5249,3360.785297,4386.130782
2201.629657,5313,662.0108875
877.5581155,729.2479943,761.4239092
3700,4479.256293,4416
4176,1151.473266,4536
6608,1321.380914,6496
2971.628641,6102,3083.287798
1048.123352,4462,3283.942095
2131.72818,1810.055105,2604.132432
2059.289577,986.2874981,2027.496091
5152,4880,1834.293347
4440,4378,2057.643309
4922,774.6477554,2348.013397
1758.391808,2777.297799,4830
1918.850907,1867.730708,3285.148057
4137,2492.4892,4788
4524,5925,4862
4340,5650,827.0938478
6264,2927.049941,2126.096583
926.5327952,1684.796271,3301.450117
1231.474729,1001.443899,4248
4623.772322,4537.761517,2748.343896
5550,1562.430873,3887
4347,2313.588889,4669
2596.761368,2630.936759,3948.080829
1820.715015,1691.115907,1603.786187
6696,5373,3570.304436
4675,4728,4950
2068.262106,1431.274708,2064.294491
3340.111469,2336.792586,4180
2210.444245,1364.259777,2167.438039
3810.439742,4704,2570.066484
3213,5180,4248
4296,4417.343469,5148
6300,2540.81593,685.6283796
5880,2941.809054,4975
3229.952023,650.2087095,4312
1779.138707,4340,5124
2953.686196,3672,4308.234653
4756,3048.935763,3150
6206,2071.959328,1219.393426
2089.199299,1863.328824,4650
2912.991307,4698,5539
3214.387614,4488,4704
3284.198319,3746.002829,4775
800.7380378,1338.492366,3901.400644
1808.114314,757.9396452,4266
2232.911242,3581.253423,3801
3952,4450,4770
5975,5427,4620
6776,3927,1868.770162
2738.341687,1103.671378,6870
2334.047009,3391.101212,4272
1972.300579,2474.510433,2811.662982
3886.686721,2592.076581,4263
2693.356824,2520.759662,3916.219331
1614.439372,7440,4359.082208
3560,4680,2048.59155
3519,1953.437455,5497
7200,3875.205707,3470.047763
5267,586.4121343,3825
1501.061661,4625.789621,4648
3002.078061,3880,1739.443013
5508,1273.399727,3532.982817
6390,3272.531302,4851
555.7538881,1718.731152,3020
2759.69909,1944.64761,2615.895639
4063.31054,919.5495826,5964
2275.022979,4293,4021.563789
2082.231637,3588,5668
5550,1999.466925,1703.914757
6723,1870.244014,2314.658389
6270,1179.27584,924.0237936
2083.825159,744.2876805,5265
3212.347936,4232,3878.11657
1615.3244,4485,5740
4887,4726.310571,963.7026894
3520,3150.038633,5600
6021,2340.282396,5516
6561,1639.226293,4340
2902.393185,1464.978884,3229.55977
1410.431594,1965.566244,5049
4248,3792,6426
4114,5124,4725
3423,6100,4176
2924.010947,1172.699536,4224
3674,3176.946944,1343.334101
5808,5720,684.8949711
3627.394952,812.4566086,1445.541138
2983.237828,1693.627268,2206.655139
956.2076938,2752.221652,5852
3660,990.935064,4379
5428,4680,765.4974623
3193.861606,4082,2842.966919
1765.311586,3011.746437,3025.094813
2490.415414,1602.908127,4114.333655
6175,1092.099628,2578.301618
4340,5880,5122
4200.451768,5700,4053
2274.778506,2636.87393,5520
2589.636934,4317.736647,2611.53844
636.8151,929.2625903,6032
6844,4166.009416,3473
748.7209699,5875,3696
2934.265918,5452,967.0400366
2070.516731,4196.109685,2303.909232
3600,3910.349934,4700
5040,1670.559952,1862.004653
4830,2772.371411,2790.922597
6474,1562.391221,3871.713213
718.5354545,3841,3260.835389
3690.55877,4750,3480
2467.332161,4057.755655,2794.235407
604.5170998,1445.815366,4004
4845.12193,3061.310808,3360.743669
3340,3434.04505,1176.192302
2121.908347,3448.122241,1214.915672
1295.700597,1588.27381,4319.9006
2423.71424,1961.388634,4131
5612,1929.575252,4238
4266,4941,6292
3500,4776,3696
4560,1764.554115,4730
1744.743462,3210.718411,1521.625413
2758.771293,3082.547161,992.6298381
4627.253444,3106.395397,3174.151113
5798,1883.665657,1148.773984
1893.243712,1248.479757,3542
3408.491433,3491.646353,3843
886.061704,2466.038834,5642
5145,1472.129364,2892.17626
5133,1006.437343,4056
6225,4928,3593.420386
3136.930927,3280,4363.979534
1052.097249,1774.724303,4324
1178.457511,4347.189632,1556.553335
4620,1614.222157,5724
3740,3037.551289,4408
1615.043137,1690.949227,1151.486304
2946.672972,4102.4705,3502.260219
4004,5784,4750
6468,2391.041399,5850
4576,3086.540857,4325
673.2806892,4858.870918,4464
1085.552503,958.9054682,900.6843732
5336,3331.099354,5264
5434,1556.665593,5382
2061.338937,1198.573608,4509
2704.846632,1889.784804,3297
3868.545995,4940,2354.404452
3554.04196,4440,5170
2364.624402,1263.895266,1826.915353
2464.720155,4404.714304,865.2839359
3507,3775,5320
5016,925.0076201,5175
3432,1755.32749,2401.424247
2920.438605,3194.144277,6058
4346.528533,3393.236886,2182.218759
4360,1897.829608,517.2511105
2146.722994,2357.048459,4457.577581
2550.633366,3065.640187,4998
5220,1092.762105,4278
4600,3759.107224,5725
5248.108765,5913,3775
3146.378104,3798.663105,3154.667771
1836.199345,806.8360852,4347
1897.440692,1067.697193,4305
3691.542495,1416.871799,2561.455121
701.1684565,4900,4114
2889.118275,4876,5655
5083,4004,1600.610218
5252,1355.651131,479.8238641
7080,4092.893027,3140
1122.104472,5336,711.9325781
3028.384943,1378.204676,895.7906411
3135.855922,993.6302877,4080
6810,2872.285009,3488.686005
5859,1122.048566,1496.464486
1406.683331,1622.408713,5124
2204.415014,5190,2594.728718
1463.779268,3978,3582.044451
4872,1099.473113,6902
6696,1727.075263,2176.570308
4179,6075,5713
2528.380436,3872,6554
1937.31667,2581.984767,1872.417869
3222.452365,2451.789875,516.7652846
4137,2199.558895,2325.877233
994.7718342,5970,655.3471199
4920,5658,5488
1467.763059,1941.225857,2379.48236
3395.521085,713.4071419,4906
593.9422779,1898.522091,4675.433581
4005.327777,3540,5032.634728
718.7151429,4578,3910
5220,3624,4809
5376,3440.026019,4814.652413
5376,2468.760148,3965.828725
3195.852848,1355.879557,2053.393409
1528.197137,2187.253823,1366.781528
842.9988075,3400,3339
814.39793,5616,4326
1221.774384,1987.986302,3720
644.1347335,1244.548031,2288.541844
3867.621228,5481,3989.822101
5300,6235,3524.985785
6129,2263.724418,5275.512924
895.6001343,2191.561656,4048
2979.334419,636.9974761,2489.206063
4290,3888,3079.441923
4026,4730,5133
6396,3361.430277,4050
4137.1918,546.3475591,6318
1264.978796,3630.644851,6090
2113.357954,5330,5180
3084.888326,4920,4844
1634.602236,4019.806192,3630
3464.040059,861.500988,3473.581367
4326,2731.290341,1105.071199
1887.852819,2907.24804,926.8880908
4573.56385,3696,3773.999622
4265.11259,4980,3564
5544,5910,5290
5670,6384,1341.525284
1627.550047,2715.208518,615.5524913
1517.621982,2431.251442,1652.777858
4824,2018.644362,3674
4340,3176.359711,3032.905375
721.8916073,2033.906155,3061.593475
2805.499723,1746.34096,4225
3012.872656,2906.057135,4280
4875,3010.789418,3794.437438
4654.278003,2906.021834,3560
4050.131924,2258.629578,3142.900665
6390,3039.039406,1730.133972
3680,3193.690567,4900
852.0187562,4029.457735,3192.500507
6021,3687.878794,4368
5256,1258.409089,5307
3464.094167,2841.52268,4466
3111.976412,4200,7020
535.5612882,5800,4420.674735
1698.158687,829.0849222,4239
2270.933535,2296.28189,5152
4508,4578,6225
4704,3806,3280
4950,1228.787982,4512
1869.933756,1656.028206,4416
2634.636462,1533.78774,4396
1070.692857,5520,3402
3637.056835,5408,3657
4495,3863.81472,1602.373482
2203.621241,3015.576868,4004
1746.224726,2784.700553,6075
6210,1178.678764,6240
5166,1193.106965,1064.449115
3131.618562,6860,4720
1733.405138,4920,3634
3962.389193,776.0077426,3129.850875
3777.872999,2724.172769,3280
3787.502483,4899,5945
3520.619051,4200,1865.850952
5350,1782.812031,1461.798847
910.2094333,3447.454681,1185.469756
1312.535094,1081.620752,2905.239556
6050,1245.770161,5704
6570,4397.055763,874.1484825
2394.32528,5310,1517.670533
2926.256474,1491.534207,4320
3432.752991,1243.07871,5244
3648,4669,5136
3305.88667,6318,1305.398207
2770.520143,2176.727382,1840.052424
2466.696044,3012.268948,5434
3309.384378,3535.437957,3066.815546
6160,1356.292138,5798
5250,4721.613383,3640
3451.521262,2071.277292,4740
4026,2890.094743,5200
3720,5850,4473
2959.901825,4239,1493.26905
4061.194163,1190.959227,3450
5152,1569.00362,4667.35777
1445.261021,3078.249609,5390
1466.200694,5236,5278
5394,3586,3363.243465
4439,4020.164679,971.5102899
6916,3516.623337,4900
1288.363274,4830,2432.702001
1781.264835,5404,3900
4644,1123.465506,6328
3780,1570.018206,2656.603831
5175,2965.642712,5328
2679.103369,6148,5346
2450.503888,5400,3140
4560,1543.456739,2437.731291
5010,4097.925324,5460
5292,6318,3648
3816,2627.610303,1757.552446
3375.437119,3358.010333,3960
6480,687.2939353,1151.035337
3870.381591,4179.06525,1171.908943
3287.965965,5148,6003
789.2354019,3768,4342
812.2637394,1994.91349,4260
4531,4514.298718,2208.211983
5434,689.6443878,6160
3917.600766,3539.502041,1257.785477
1726.35558,737.3233366,2666.243127
6815,2403.498569,5750
5200,1944.842404,2757.117359
2105.704985,3703,4389
1384.016826,3260,4020
5643,811.2771008,1622.268318
4266,1268.639731,2814.767921
3540.883419,3391.776796,1135.015167
1397.913946,3616.990081,1158.41021
3984,4147.637988,6156
3423,2859.645654,991.8001519
4968,3479.259668,4125
3483.491258,5712,3373.877733
3847.156743,4590,5825
535.036788,1755.697446,3362.881069
3517.366161,1898.651967,4620
1013.59174,2281.780908,4862
3829.172709,7076,4357.105671
4108,4994,3030.60911
2858.442357,1012.217842,6860
3444.750791,1494.098681,3318
4750,3768,2847.940064
1861.499712,5122,599.3407868
1625.351657,1813.28401,5824
3404.818412,2250.718989,3113.704174
3036.588106,5538,1529.437442
1010.885885,5265,3208.529786
3119.138494,1565.351156,4500
3825,3086.912388,1304.758518
1648.288149,5684,4179
2591.859735,2143.81597,3180
4500,3118.664202,4876
4683,5913,4580
1200.099779,4424,4401
2623.995593,4298.639542,2434.437813
3354.645767,1667.006783,1512.912004
6090,2784.986917,4872
2960.720586,4776,753.6804889
920.3666911,4950,4807
2159.919446,4508,6534
3200,4143.610291,2827.21715
3588,4054.785392,3679.23718
5712,2150.674375,1850.274159
4923.807502,2263.960419,2495.222711
2603.893497,5525,3234
2111.543807,4175,3486
