MR-POMDP,SR-POMDP,Placebo
715.5373636,2179.865615,4828.46864
1262.404417,1183.917002,4373.462761
1063.720743,4046.484348,3919.128351
2517.271851,4198.323648,779.184443
3426.369828,1396.674433,3338.537472
3194.503188,1338.197429,4709.226847
946.986717,1316.126511,3123.84298
627.9531045,1366.89581,5254.650505
2379.08692,3105.613508,548.6738156
1551.944531,4818.878179,3459.751529
3889.729631,2217.118186,1329.053884
3694.033482,1002.144487,4001.893357
3018.139922,1529.325143,4032.388491
1057.646373,1366.080989,6081.173358
3544.935332,1642.227915,5758.636062
3523.363526,4267.375704,1242.02997
1766.514899,894.1422529,1641.630215
2252.460401,2244.723929,2452.321651
2235.217559,2954.832694,4569.65245
1619.887231,2320.013254,3551.108434
4747.415435,1887.684808,3135.688406
1849.053185,2422.910173,3264.559218
4355.565694,2567.064586,728.6917621
2044.038556,3521.979138,2110.619834
752.1436674,3705.670428,4136.456063
521.6495574,1169.143991,3135.32373
3055.483126,2468.132327,1034.852142
2872.294998,3916.095857,2289.289853
3010.056415,1949.346748,6267.142537
1421.415289,1214.918473,1613.885229
1468.742059,3929.985405,1139.030403
1363.58072,3009.544453,4691.821119
3237.904343,3443.716662,4920.841993
2269.329165,1598.620253,3638.818896
844.2486352,2199.164227,5546.612542
2556.793342,3811.614574,3184.340438
1078.495676,2818.883094,4259.69961
2558.256421,1572.134283,6274.423072
3816.563324,1245.495363,1177.170214
2639.263434,1321.356251,5233.591879
1947.013548,1347.47044,3843.71459
982.4092474,3197.548649,6174.364351
772.7464854,3226.514314,1099.843231
1382.257814,994.6873891,5357.504081
3101.998681,3570.755854,2425.365103
3884.756909,3297.250478,1708.512418
4490.689011,1513.567084,2042.63125
1473.981532,3709.567103,632.2852006
961.1845122,3729.266498,3458.263579
2910.643728,950.1004715,1670.713651
2586.42965,4267.682843,4317.127053
1479.908826,1105.754263,3800.473391
867.7290968,2802.420934,3697.310484
1909.003787,3777.759957,4903.556549
2176.652844,830.5041842,4010.78782
899.3438544,3126.081764,4943.611056
2504.607104,3512.748986,3298.754412
3355.54283,1293.584456,1069.095143
1455.59204,1179.130429,3156.384006
3330.131752,1919.04161,2874.747277
1040.767056,1960.838835,1124.380687
2027.47907,3233.778202,2061.761344
2408.251449,2585.013784,4899.45174
2802.697775,2144.220708,4199.343292
3226.211342,3712.426844,4149.446431
3219.731466,2444.023918,4862.092202
3579.080225,893.1351645,2217.356172
3317.667436,626.475667,727.0953325
1199.205033,693.4904593,4119.156726
1297.465206,3617.690707,3499.557553
952.68596,2668.14453,5027.495219
1966.648864,1909.38641,3648.445169
1557.048314,3027.20593,1701.078145
3904.205811,1131.938246,3579.926396
3482.075423,987.4968367,4209.789584
2450.026015,4657.691938,3124.855002
1995.474043,3111.974363,1956.113299
2023.311064,3340.13378,2406.460348
2907.080438,1798.699193,4062.86545
3878.595331,3320.534559,5287.432872
3553.401342,1623.160656,910.1214847
2409.838391,4390.913909,1184.334578
860.7805056,4143.431898,719.8313272
1148.689279,1626.767466,2868.513124
2172.037941,1063.928795,4150.272296
3815.068773,3499.517594,5449.202545
785.9607992,2696.7094,3571.039239
940.3721627,3369.955615,4320.362604
2986.135548,1791.238996,4395.138093
1994.622526,1807.837107,4449.244347
2947.196509,4711.872538,2538.970824
2599.739683,3471.755031,4790.09586
4736.935049,1880.280561,4979.020938
3497.133201,1940.852947,4067.043655
983.0627389,798.3280354,2951.386674
1264.256234,945.7364439,4533.004829
4617.275598,3714.823588,3461.322824
949.8473918,2905.425519,3936.698996
911.4074812,2512.790293,1190.167864
699.947794,3468.709294,3894.271149
2787.560312,3037.182878,5555.62224
1820.875871,2734.86533,3742.981517
1705.263822,4719.738045,4536.375612
2361.03147,1675.371975,1864.893162
3201.09205,3459.420614,2108.647742
2890.135994,756.9758688,780.3918195
3066.821272,4183.721091,3149.750755
4827.837283,1580.009095,3147.570845
1934.377857,2040.943191,4617.11079
2683.690644,4568.056357,3555.562825
4544.646831,3498.583715,1279.055092
2285.260114,1335.327643,1803.329437
683.7963079,4671.697238,6846.399056
3049.111129,1780.260271,5030.857614
3932.528674,3681.351909,5811.359525
3379.935755,3442.268447,3154.59558
3701.252662,3102.807936,2363.591705
4104.253678,2655.888986,3779.064862
615.2849866,1716.713133,4586.788323
4038.861302,801.4065559,3545.418472
650.5826841,816.3151273,4342.829774
2021.907861,1707.831694,2330.207384
2275.159045,2030.225853,3562.718193
2547.288263,1415.939924,4947.101571
1303.727531,1819.153395,4003.054112
2758.281956,3270.944871,4262.94858
2059.535202,2913.800802,987.2910657
3597.574127,2641.269675,564.4990417
3427.721657,1309.747296,3058.838346
822.8659377,4721.389836,5153.098118
3744.527962,2091.78158,3399.887615
1725.11221,2812.329539,834.7161443
580.6320553,4432.217165,2552.16983
1718.916833,1811.067061,3089.429536
2783.638433,1269.485931,2127.849896
2652.222243,3662.706787,3671.584749
3717.040406,3428.874688,4130.032195
917.4579485,1910.220864,4135.020437
2335.667746,2183.299951,1665.457499
1154.676183,4534.081535,2203.521845
2445.150314,3610.777755,4571.180126
3334.7202,1638.834715,4225.631435
1030.87921,3333.169391,5333.01919
2913.586064,2223.335746,5951.748162
3424.467067,1890.28241,1176.614402
3924.228867,4252.554436,4336.591931
4372.649318,2018.206141,3355.669433
820.4405138,3522.167174,1931.695101
1855.942239,3165.099697,729.6873692
855.0882183,4796.681546,2104.79829
1483.382828,685.9544808,2515.217562
2054.012074,692.3428167,5327.404334
